TERRITORIO#es,TERRITORIO_CODE,TIME_PERIOD#es,TIME_PERIOD_CODE,TIPO_OBRA_VIVIENDAS#es,TIPO_OBRA_VIVIENDAS_CODE,MEDIDAS#es,MEDIDAS_CODE,OBS_VALUE,NOTAS_OBSERVACION#es,CONFIDENCIALIDAD_OBSERVACION#es,ESTADO_OBSERVACION#es,ESTADO_OBSERVACION_CODE
Telde,35026,2012,2012,Rehabilitación,REHABILITACION,Viviendas,VIVIENDAS,3,,,,
Telde,35026,2013,2013,Rehabilitación,REHABILITACION,Viviendas,VIVIENDAS,3,,,,
Telde,35026,2014,2014,Rehabilitación,REHABILITACION,Viviendas,VIVIENDAS,8,,,,
Telde,35026,2015,2015,Rehabilitación,REHABILITACION,Viviendas,VIVIENDAS,5,,,,
Telde,35026,2016,2016,Rehabilitación,REHABILITACION,Viviendas,VIVIENDAS,13,,,,
Telde,35026,2017,2017,Rehabilitación,REHABILITACION,Viviendas,VIVIENDAS,15,,,,
Telde,35026,2018,2018,Rehabilitación,REHABILITACION,Viviendas,VIVIENDAS,12,,,,
Telde,35026,2019,2019,Rehabilitación,REHABILITACION,Viviendas,VIVIENDAS,4,,,,
Telde,35026,2012,2012,Saldo de viviendas,SALDO_VIVIENDAS,Viviendas,VIVIENDAS,26,,,,
Telde,35026,2013,2013,Saldo de viviendas,SALDO_VIVIENDAS,Viviendas,VIVIENDAS,23,,,,
Telde,35026,2014,2014,Saldo de viviendas,SALDO_VIVIENDAS,Viviendas,VIVIENDAS,20,,,,
Telde,35026,2015,2015,Saldo de viviendas,SALDO_VIVIENDAS,Viviendas,VIVIENDAS,26,,,,
Telde,35026,2016,2016,Saldo de viviendas,SALDO_VIVIENDAS,Viviendas,VIVIENDAS,39,,,,
Telde,35026,2017,2017,Saldo de viviendas,SALDO_VIVIENDAS,Viviendas,VIVIENDAS,122,,,,
Telde,35026,2018,2018,Saldo de viviendas,SALDO_VIVIENDAS,Viviendas,VIVIENDAS,78,,,,
Telde,35026,2019,2019,Saldo de viviendas,SALDO_VIVIENDAS,Viviendas,VIVIENDAS,116,,,,
Telde,35026,2012,2012,Obra nueva,OBRA_NUEVA,Viviendas,VIVIENDAS,23,,,,
Telde,35026,2013,2013,Obra nueva,OBRA_NUEVA,Viviendas,VIVIENDAS,21,,,,
Telde,35026,2014,2014,Obra nueva,OBRA_NUEVA,Viviendas,VIVIENDAS,14,,,,
Telde,35026,2015,2015,Obra nueva,OBRA_NUEVA,Viviendas,VIVIENDAS,25,,,,
Telde,35026,2016,2016,Obra nueva,OBRA_NUEVA,Viviendas,VIVIENDAS,31,,,,
Telde,35026,2017,2017,Obra nueva,OBRA_NUEVA,Viviendas,VIVIENDAS,113,,,,
Telde,35026,2018,2018,Obra nueva,OBRA_NUEVA,Viviendas,VIVIENDAS,67,,,,
Telde,35026,2019,2019,Obra nueva,OBRA_NUEVA,Viviendas,VIVIENDAS,118,,,,
Teror,35027,2012,2012,Demolición,DEMOLICION,Viviendas,VIVIENDAS,0,,,,
Teror,35027,2013,2013,Demolición,DEMOLICION,Viviendas,VIVIENDAS,0,,,,
Teror,35027,2014,2014,Demolición,DEMOLICION,Viviendas,VIVIENDAS,0,,,,
Teror,35027,2015,2015,Demolición,DEMOLICION,Viviendas,VIVIENDAS,0,,,,
Teror,35027,2016,2016,Demolición,DEMOLICION,Viviendas,VIVIENDAS,0,,,,
Teror,35027,2017,2017,Demolición,DEMOLICION,Viviendas,VIVIENDAS,0,,,,
Teror,35027,2018,2018,Demolición,DEMOLICION,Viviendas,VIVIENDAS,0,,,,
Teror,35027,2019,2019,Demolición,DEMOLICION,Viviendas,VIVIENDAS,0,,,,
Teror,35027,2012,2012,Rehabilitación,REHABILITACION,Viviendas,VIVIENDAS,1,,,,
Teror,35027,2013,2013,Rehabilitación,REHABILITACION,Viviendas,VIVIENDAS,0,,,,
Teror,35027,2014,2014,Rehabilitación,REHABILITACION,Viviendas,VIVIENDAS,0,,,,
Teror,35027,2015,2015,Rehabilitación,REHABILITACION,Viviendas,VIVIENDAS,0,,,,
Teror,35027,2016,2016,Rehabilitación,REHABILITACION,Viviendas,VIVIENDAS,0,,,,
Teror,35027,2017,2017,Rehabilitación,REHABILITACION,Viviendas,VIVIENDAS,3,,,,
Teror,35027,2018,2018,Rehabilitación,REHABILITACION,Viviendas,VIVIENDAS,1,,,,
Teror,35027,2019,2019,Rehabilitación,REHABILITACION,Viviendas,VIVIENDAS,1,,,,
Teror,35027,2012,2012,Saldo de viviendas,SALDO_VIVIENDAS,Viviendas,VIVIENDAS,3,,,,
Teror,35027,2013,2013,Saldo de viviendas,SALDO_VIVIENDAS,Viviendas,VIVIENDAS,1,,,,
Teror,35027,2014,2014,Saldo de viviendas,SALDO_VIVIENDAS,Viviendas,VIVIENDAS,0,,,,
Teror,35027,2015,2015,Saldo de viviendas,SALDO_VIVIENDAS,Viviendas,VIVIENDAS,4,,,,
Teror,35027,2016,2016,Saldo de viviendas,SALDO_VIVIENDAS,Viviendas,VIVIENDAS,0,,,,
Teror,35027,2017,2017,Saldo de viviendas,SALDO_VIVIENDAS,Viviendas,VIVIENDAS,3,,,,
Teror,35027,2018,2018,Saldo de viviendas,SALDO_VIVIENDAS,Viviendas,VIVIENDAS,4,,,,
Teror,35027,2019,2019,Saldo de viviendas,SALDO_VIVIENDAS,Viviendas,VIVIENDAS,2,,,,
Teror,35027,2012,2012,Obra nueva,OBRA_NUEVA,Viviendas,VIVIENDAS,2,,,,
Teror,35027,2013,2013,Obra nueva,OBRA_NUEVA,Viviendas,VIVIENDAS,1,,,,
Teror,35027,2014,2014,Obra nueva,OBRA_NUEVA,Viviendas,VIVIENDAS,0,,,,
Teror,35027,2015,2015,Obra nueva,OBRA_NUEVA,Viviendas,VIVIENDAS,4,,,,
Teror,35027,2016,2016,Obra nueva,OBRA_NUEVA,Viviendas,VIVIENDAS,0,,,,
Teror,35027,2017,2017,Obra nueva,OBRA_NUEVA,Viviendas,VIVIENDAS,0,,,,
Teror,35027,2018,2018,Obra nueva,OBRA_NUEVA,Viviendas,VIVIENDAS,3,,,,
Teror,35027,2019,2019,Obra nueva,OBRA_NUEVA,Viviendas,VIVIENDAS,1,,,,
Valsequillo de Gran Canaria,35031,2012,2012,Demolición,DEMOLICION,Viviendas,VIVIENDAS,0,,,,
Valsequillo de Gran Canaria,35031,2013,2013,Demolición,DEMOLICION,Viviendas,VIVIENDAS,0,,,,
Valsequillo de Gran Canaria,35031,2014,2014,Demolición,DEMOLICION,Viviendas,VIVIENDAS,0,,,,
Valsequillo de Gran Canaria,35031,2015,2015,Demolición,DEMOLICION,Viviendas,VIVIENDAS,0,,,,
Valsequillo de Gran Canaria,35031,2016,2016,Demolición,DEMOLICION,Viviendas,VIVIENDAS,0,,,,
Valsequillo de Gran Canaria,35031,2017,2017,Demolición,DEMOLICION,Viviendas,VIVIENDAS,0,,,,
Valsequillo de Gran Canaria,35031,2018,2018,Demolición,DEMOLICION,Viviendas,VIVIENDAS,0,,,,
Valsequillo de Gran Canaria,35031,2019,2019,Demolición,DEMOLICION,Viviendas,VIVIENDAS,0,,,,
Valsequillo de Gran Canaria,35031,2012,2012,Rehabilitación,REHABILITACION,Viviendas,VIVIENDAS,1,,,,
Valsequillo de Gran Canaria,35031,2013,2013,Rehabilitación,REHABILITACION,Viviendas,VIVIENDAS,0,,,,
Valsequillo de Gran Canaria,35031,2014,2014,Rehabilitación,REHABILITACION,Viviendas,VIVIENDAS,1,,,,
Valsequillo de Gran Canaria,35031,2015,2015,Rehabilitación,REHABILITACION,Viviendas,VIVIENDAS,1,,,,
Valsequillo de Gran Canaria,35031,2016,2016,Rehabilitación,REHABILITACION,Viviendas,VIVIENDAS,0,,,,
Valsequillo de Gran Canaria,35031,2017,2017,Rehabilitación,REHABILITACION,Viviendas,VIVIENDAS,0,,,,
Valsequillo de Gran Canaria,35031,2018,2018,Rehabilitación,REHABILITACION,Viviendas,VIVIENDAS,1,,,,
Valsequillo de Gran Canaria,35031,2019,2019,Rehabilitación,REHABILITACION,Viviendas,VIVIENDAS,1,,,,
Valsequillo de Gran Canaria,35031,2012,2012,Saldo de viviendas,SALDO_VIVIENDAS,Viviendas,VIVIENDAS,5,,,,
Valsequillo de Gran Canaria,35031,2013,2013,Saldo de viviendas,SALDO_VIVIENDAS,Viviendas,VIVIENDAS,2,,,,
Valsequillo de Gran Canaria,35031,2014,2014,Saldo de viviendas,SALDO_VIVIENDAS,Viviendas,VIVIENDAS,3,,,,
Valsequillo de Gran Canaria,35031,2015,2015,Saldo de viviendas,SALDO_VIVIENDAS,Viviendas,VIVIENDAS,1,,,,
Valsequillo de Gran Canaria,35031,2016,2016,Saldo de viviendas,SALDO_VIVIENDAS,Viviendas,VIVIENDAS,2,,,,
Valsequillo de Gran Canaria,35031,2017,2017,Saldo de viviendas,SALDO_VIVIENDAS,Viviendas,VIVIENDAS,2,,,,
Valsequillo de Gran Canaria,35031,2018,2018,Saldo de viviendas,SALDO_VIVIENDAS,Viviendas,VIVIENDAS,3,,,,
Valsequillo de Gran Canaria,35031,2019,2019,Saldo de viviendas,SALDO_VIVIENDAS,Viviendas,VIVIENDAS,10,,,,
Valsequillo de Gran Canaria,35031,2012,2012,Obra nueva,OBRA_NUEVA,Viviendas,VIVIENDAS,4,,,,
Valsequillo de Gran Canaria,35031,2013,2013,Obra nueva,OBRA_NUEVA,Viviendas,VIVIENDAS,2,,,,
Valsequillo de Gran Canaria,35031,2014,2014,Obra nueva,OBRA_NUEVA,Viviendas,VIVIENDAS,2,,,,
Valsequillo de Gran Canaria,35031,2015,2015,Obra nueva,OBRA_NUEVA,Viviendas,VIVIENDAS,0,,,,
Valsequillo de Gran Canaria,35031,2016,2016,Obra nueva,OBRA_NUEVA,Viviendas,VIVIENDAS,2,,,,
Valsequillo de Gran Canaria,35031,2017,2017,Obra nueva,OBRA_NUEVA,Viviendas,VIVIENDAS,2,,,,
Valsequillo de Gran Canaria,35031,2018,2018,Obra nueva,OBRA_NUEVA,Viviendas,VIVIENDAS,2,,,,
Valsequillo de Gran Canaria,35031,2019,2019,Obra nueva,OBRA_NUEVA,Viviendas,VIVIENDAS,9,,,,
Valleseco,35032,2012,2012,Demolición,DEMOLICION,Viviendas,VIVIENDAS,0,,,,
Valleseco,35032,2013,2013,Demolición,DEMOLICION,Viviendas,VIVIENDAS,0,,,,
Valleseco,35032,2014,2014,Demolición,DEMOLICION,Viviendas,VIVIENDAS,0,,,,
Valleseco,35032,2015,2015,Demolición,DEMOLICION,Viviendas,VIVIENDAS,0,,,,
Valleseco,35032,2016,2016,Demolición,DEMOLICION,Viviendas,VIVIENDAS,0,,,,
Valleseco,35032,2017,2017,Demolición,DEMOLICION,Viviendas,VIVIENDAS,0,,,,
Valleseco,35032,2018,2018,Demolición,DEMOLICION,Viviendas,VIVIENDAS,0,,,,
Valleseco,35032,2019,2019,Demolición,DEMOLICION,Viviendas,VIVIENDAS,0,,,,
Valleseco,35032,2012,2012,Rehabilitación,REHABILITACION,Viviendas,VIVIENDAS,0,,,,
Valleseco,35032,2013,2013,Rehabilitación,REHABILITACION,Viviendas,VIVIENDAS,1,,,,
Valleseco,35032,2014,2014,Rehabilitación,REHABILITACION,Viviendas,VIVIENDAS,0,,,,
Valleseco,35032,2015,2015,Rehabilitación,REHABILITACION,Viviendas,VIVIENDAS,0,,,,
Valleseco,35032,2016,2016,Rehabilitación,REHABILITACION,Viviendas,VIVIENDAS,2,,,,
Valleseco,35032,2017,2017,Rehabilitación,REHABILITACION,Viviendas,VIVIENDAS,2,,,,
Valleseco,35032,2018,2018,Rehabilitación,REHABILITACION,Viviendas,VIVIENDAS,2,,,,
Valleseco,35032,2019,2019,Rehabilitación,REHABILITACION,Viviendas,VIVIENDAS,0,,,,
Valleseco,35032,2012,2012,Saldo de viviendas,SALDO_VIVIENDAS,Viviendas,VIVIENDAS,0,,,,
Valleseco,35032,2013,2013,Saldo de viviendas,SALDO_VIVIENDAS,Viviendas,VIVIENDAS,4,,,,
Valleseco,35032,2014,2014,Saldo de viviendas,SALDO_VIVIENDAS,Viviendas,VIVIENDAS,0,,,,
Valleseco,35032,2015,2015,Saldo de viviendas,SALDO_VIVIENDAS,Viviendas,VIVIENDAS,0,,,,
Valleseco,35032,2016,2016,Saldo de viviendas,SALDO_VIVIENDAS,Viviendas,VIVIENDAS,3,,,,
Valleseco,35032,2017,2017,Saldo de viviendas,SALDO_VIVIENDAS,Viviendas,VIVIENDAS,2,,,,
Valleseco,35032,2018,2018,Saldo de viviendas,SALDO_VIVIENDAS,Viviendas,VIVIENDAS,3,,,,
Valleseco,35032,2019,2019,Saldo de viviendas,SALDO_VIVIENDAS,Viviendas,VIVIENDAS,0,,,,
Valleseco,35032,2012,2012,Obra nueva,OBRA_NUEVA,Viviendas,VIVIENDAS,0,,,,
Valleseco,35032,2013,2013,Obra nueva,OBRA_NUEVA,Viviendas,VIVIENDAS,3,,,,
Valleseco,35032,2014,2014,Obra nueva,OBRA_NUEVA,Viviendas,VIVIENDAS,0,,,,
Valleseco,35032,2015,2015,Obra nueva,OBRA_NUEVA,Viviendas,VIVIENDAS,0,,,,
Valleseco,35032,2016,2016,Obra nueva,OBRA_NUEVA,Viviendas,VIVIENDAS,1,,,,
Valleseco,35032,2017,2017,Obra nueva,OBRA_NUEVA,Viviendas,VIVIENDAS,0,,,,
Valleseco,35032,2018,2018,Obra nueva,OBRA_NUEVA,Viviendas,VIVIENDAS,1,,,,
Valleseco,35032,2019,2019,Obra nueva,OBRA_NUEVA,Viviendas,VIVIENDAS,0,,,,
Vega de San Mateo,35033,2012,2012,Demolición,DEMOLICION,Viviendas,VIVIENDAS,0,,,,
Vega de San Mateo,35033,2013,2013,Demolición,DEMOLICION,Viviendas,VIVIENDAS,0,,,,
Vega de San Mateo,35033,2014,2014,Demolición,DEMOLICION,Viviendas,VIVIENDAS,0,,,,
Vega de San Mateo,35033,2015,2015,Demolición,DEMOLICION,Viviendas,VIVIENDAS,0,,,,
Vega de San Mateo,35033,2016,2016,Demolición,DEMOLICION,Viviendas,VIVIENDAS,0,,,,
Vega de San Mateo,35033,2017,2017,Demolición,DEMOLICION,Viviendas,VIVIENDAS,0,,,,
Vega de San Mateo,35033,2018,2018,Demolición,DEMOLICION,Viviendas,VIVIENDAS,1,,,,
Vega de San Mateo,35033,2019,2019,Demolición,DEMOLICION,Viviendas,VIVIENDAS,0,,,,
Vega de San Mateo,35033,2012,2012,Rehabilitación,REHABILITACION,Viviendas,VIVIENDAS,1,,,,
Vega de San Mateo,35033,2013,2013,Rehabilitación,REHABILITACION,Viviendas,VIVIENDAS,0,,,,
Vega de San Mateo,35033,2014,2014,Rehabilitación,REHABILITACION,Viviendas,VIVIENDAS,0,,,,
Vega de San Mateo,35033,2015,2015,Rehabilitación,REHABILITACION,Viviendas,VIVIENDAS,0,,,,
Vega de San Mateo,35033,2016,2016,Rehabilitación,REHABILITACION,Viviendas,VIVIENDAS,0,,,,
Vega de San Mateo,35033,2017,2017,Rehabilitación,REHABILITACION,Viviendas,VIVIENDAS,0,,,,
Vega de San Mateo,35033,2018,2018,Rehabilitación,REHABILITACION,Viviendas,VIVIENDAS,0,,,,
Vega de San Mateo,35033,2019,2019,Rehabilitación,REHABILITACION,Viviendas,VIVIENDAS,0,,,,
Vega de San Mateo,35033,2012,2012,Saldo de viviendas,SALDO_VIVIENDAS,Viviendas,VIVIENDAS,2,,,,
Vega de San Mateo,35033,2013,2013,Saldo de viviendas,SALDO_VIVIENDAS,Viviendas,VIVIENDAS,0,,,,
Vega de San Mateo,35033,2014,2014,Saldo de viviendas,SALDO_VIVIENDAS,Viviendas,VIVIENDAS,0,,,,
Vega de San Mateo,35033,2015,2015,Saldo de viviendas,SALDO_VIVIENDAS,Viviendas,VIVIENDAS,0,,,,
Vega de San Mateo,35033,2016,2016,Saldo de viviendas,SALDO_VIVIENDAS,Viviendas,VIVIENDAS,0,,,,
Vega de San Mateo,35033,2017,2017,Saldo de viviendas,SALDO_VIVIENDAS,Viviendas,VIVIENDAS,0,,,,
Vega de San Mateo,35033,2018,2018,Saldo de viviendas,SALDO_VIVIENDAS,Viviendas,VIVIENDAS,1,,,,
Vega de San Mateo,35033,2019,2019,Saldo de viviendas,SALDO_VIVIENDAS,Viviendas,VIVIENDAS,0,,,,
Vega de San Mateo,35033,2012,2012,Obra nueva,OBRA_NUEVA,Viviendas,VIVIENDAS,1,,,,
Vega de San Mateo,35033,2013,2013,Obra nueva,OBRA_NUEVA,Viviendas,VIVIENDAS,0,,,,
Vega de San Mateo,35033,2014,2014,Obra nueva,OBRA_NUEVA,Viviendas,VIVIENDAS,0,,,,
Vega de San Mateo,35033,2015,2015,Obra nueva,OBRA_NUEVA,Viviendas,VIVIENDAS,0,,,,
Vega de San Mateo,35033,2016,2016,Obra nueva,OBRA_NUEVA,Viviendas,VIVIENDAS,0,,,,
Vega de San Mateo,35033,2017,2017,Obra nueva,OBRA_NUEVA,Viviendas,VIVIENDAS,0,,,,
Vega de San Mateo,35033,2018,2018,Obra nueva,OBRA_NUEVA,Viviendas,VIVIENDAS,2,,,,
Vega de San Mateo,35033,2019,2019,Obra nueva,OBRA_NUEVA,Viviendas,VIVIENDAS,0,,,,
Adeje,38001,2012,2012,Demolición,DEMOLICION,Viviendas,VIVIENDAS,0,,,,
Adeje,38001,2013,2013,Demolición,DEMOLICION,Viviendas,VIVIENDAS,0,,,,
Adeje,38001,2014,2014,Demolición,DEMOLICION,Viviendas,VIVIENDAS,0,,,,
Adeje,38001,2015,2015,Demolición,DEMOLICION,Viviendas,VIVIENDAS,0,,,,
Adeje,38001,2016,2016,Demolición,DEMOLICION,Viviendas,VIVIENDAS,0,,,,
Adeje,38001,2017,2017,Demolición,DEMOLICION,Viviendas,VIVIENDAS,2,,,,
Adeje,38001,2018,2018,Demolición,DEMOLICION,Viviendas,VIVIENDAS,0,,,,
Adeje,38001,2019,2019,Demolición,DEMOLICION,Viviendas,VIVIENDAS,2,,,,
Adeje,38001,2012,2012,Rehabilitación,REHABILITACION,Viviendas,VIVIENDAS,0,,,,
Adeje,38001,2013,2013,Rehabilitación,REHABILITACION,Viviendas,VIVIENDAS,2,,,,
Adeje,38001,2014,2014,Rehabilitación,REHABILITACION,Viviendas,VIVIENDAS,1,,,,
Adeje,38001,2015,2015,Rehabilitación,REHABILITACION,Viviendas,VIVIENDAS,3,,,,
Adeje,38001,2016,2016,Rehabilitación,REHABILITACION,Viviendas,VIVIENDAS,34,,,,
Adeje,38001,2017,2017,Rehabilitación,REHABILITACION,Viviendas,VIVIENDAS,0,,,,
Adeje,38001,2018,2018,Rehabilitación,REHABILITACION,Viviendas,VIVIENDAS,0,,,,
Adeje,38001,2019,2019,Rehabilitación,REHABILITACION,Viviendas,VIVIENDAS,38,,,,
Adeje,38001,2012,2012,Saldo de viviendas,SALDO_VIVIENDAS,Viviendas,VIVIENDAS,19,,,,
Adeje,38001,2013,2013,Saldo de viviendas,SALDO_VIVIENDAS,Viviendas,VIVIENDAS,19,,,,
Adeje,38001,2014,2014,Saldo de viviendas,SALDO_VIVIENDAS,Viviendas,VIVIENDAS,31,,,,
Adeje,38001,2015,2015,Saldo de viviendas,SALDO_VIVIENDAS,Viviendas,VIVIENDAS,38,,,,
Adeje,38001,2016,2016,Saldo de viviendas,SALDO_VIVIENDAS,Viviendas,VIVIENDAS,81,,,,
Adeje,38001,2017,2017,Saldo de viviendas,SALDO_VIVIENDAS,Viviendas,VIVIENDAS,434,,,,
Adeje,38001,2018,2018,Saldo de viviendas,SALDO_VIVIENDAS,Viviendas,VIVIENDAS,136,,,,
Adeje,38001,2019,2019,Saldo de viviendas,SALDO_VIVIENDAS,Viviendas,VIVIENDAS,340,,,,
Adeje,38001,2012,2012,Obra nueva,OBRA_NUEVA,Viviendas,VIVIENDAS,19,,,,
Adeje,38001,2013,2013,Obra nueva,OBRA_NUEVA,Viviendas,VIVIENDAS,17,,,,
Adeje,38001,2014,2014,Obra nueva,OBRA_NUEVA,Viviendas,VIVIENDAS,30,,,,
Adeje,38001,2015,2015,Obra nueva,OBRA_NUEVA,Viviendas,VIVIENDAS,35,,,,
Adeje,38001,2016,2016,Obra nueva,OBRA_NUEVA,Viviendas,VIVIENDAS,47,,,,
Adeje,38001,2017,2017,Obra nueva,OBRA_NUEVA,Viviendas,VIVIENDAS,436,,,,
Adeje,38001,2018,2018,Obra nueva,OBRA_NUEVA,Viviendas,VIVIENDAS,136,,,,
Adeje,38001,2019,2019,Obra nueva,OBRA_NUEVA,Viviendas,VIVIENDAS,304,,,,
Arafo,38004,2012,2012,Demolición,DEMOLICION,Viviendas,VIVIENDAS,0,,,,
Arafo,38004,2013,2013,Demolición,DEMOLICION,Viviendas,VIVIENDAS,0,,,,
Arafo,38004,2014,2014,Demolición,DEMOLICION,Viviendas,VIVIENDAS,0,,,,
Arafo,38004,2015,2015,Demolición,DEMOLICION,Viviendas,VIVIENDAS,0,,,,
Arafo,38004,2016,2016,Demolición,DEMOLICION,Viviendas,VIVIENDAS,0,,,,
Arafo,38004,2017,2017,Demolición,DEMOLICION,Viviendas,VIVIENDAS,0,,,,
Arafo,38004,2018,2018,Demolición,DEMOLICION,Viviendas,VIVIENDAS,0,,,,
Arafo,38004,2019,2019,Demolición,DEMOLICION,Viviendas,VIVIENDAS,0,,,,
Arafo,38004,2012,2012,Rehabilitación,REHABILITACION,Viviendas,VIVIENDAS,0,,,,
Arafo,38004,2013,2013,Rehabilitación,REHABILITACION,Viviendas,VIVIENDAS,0,,,,
Arafo,38004,2014,2014,Rehabilitación,REHABILITACION,Viviendas,VIVIENDAS,0,,,,
Arafo,38004,2015,2015,Rehabilitación,REHABILITACION,Viviendas,VIVIENDAS,0,,,,
Arafo,38004,2016,2016,Rehabilitación,REHABILITACION,Viviendas,VIVIENDAS,0,,,,
Arafo,38004,2017,2017,Rehabilitación,REHABILITACION,Viviendas,VIVIENDAS,0,,,,
Arafo,38004,2018,2018,Rehabilitación,REHABILITACION,Viviendas,VIVIENDAS,0,,,,
Arafo,38004,2019,2019,Rehabilitación,REHABILITACION,Viviendas,VIVIENDAS,0,,,,
Arafo,38004,2012,2012,Saldo de viviendas,SALDO_VIVIENDAS,Viviendas,VIVIENDAS,5,,,,
Arafo,38004,2013,2013,Saldo de viviendas,SALDO_VIVIENDAS,Viviendas,VIVIENDAS,0,,,,
Arafo,38004,2014,2014,Saldo de viviendas,SALDO_VIVIENDAS,Viviendas,VIVIENDAS,0,,,,
Arafo,38004,2015,2015,Saldo de viviendas,SALDO_VIVIENDAS,Viviendas,VIVIENDAS,0,,,,
Arafo,38004,2016,2016,Saldo de viviendas,SALDO_VIVIENDAS,Viviendas,VIVIENDAS,0,,,,
Arafo,38004,2017,2017,Saldo de viviendas,SALDO_VIVIENDAS,Viviendas,VIVIENDAS,1,,,,
Arafo,38004,2018,2018,Saldo de viviendas,SALDO_VIVIENDAS,Viviendas,VIVIENDAS,0,,,,
Arafo,38004,2019,2019,Saldo de viviendas,SALDO_VIVIENDAS,Viviendas,VIVIENDAS,1,,,,
Arafo,38004,2012,2012,Obra nueva,OBRA_NUEVA,Viviendas,VIVIENDAS,5,,,,
Arafo,38004,2013,2013,Obra nueva,OBRA_NUEVA,Viviendas,VIVIENDAS,0,,,,
Arafo,38004,2014,2014,Obra nueva,OBRA_NUEVA,Viviendas,VIVIENDAS,0,,,,
Arafo,38004,2015,2015,Obra nueva,OBRA_NUEVA,Viviendas,VIVIENDAS,0,,,,
Arafo,38004,2016,2016,Obra nueva,OBRA_NUEVA,Viviendas,VIVIENDAS,0,,,,
Arafo,38004,2017,2017,Obra nueva,OBRA_NUEVA,Viviendas,VIVIENDAS,1,,,,
Arafo,38004,2018,2018,Obra nueva,OBRA_NUEVA,Viviendas,VIVIENDAS,0,,,,
Arafo,38004,2019,2019,Obra nueva,OBRA_NUEVA,Viviendas,VIVIENDAS,1,,,,
Arico,38005,2012,2012,Demolición,DEMOLICION,Viviendas,VIVIENDAS,1,,,,
Arico,38005,2013,2013,Demolición,DEMOLICION,Viviendas,VIVIENDAS,0,,,,
Arico,38005,2014,2014,Demolición,DEMOLICION,Viviendas,VIVIENDAS,0,,,,
Arico,38005,2015,2015,Demolición,DEMOLICION,Viviendas,VIVIENDAS,0,,,,
Arico,38005,2016,2016,Demolición,DEMOLICION,Viviendas,VIVIENDAS,0,,,,
Arico,38005,2017,2017,Demolición,DEMOLICION,Viviendas,VIVIENDAS,0,,,,
Arico,38005,2018,2018,Demolición,DEMOLICION,Viviendas,VIVIENDAS,0,,,,
Arico,38005,2019,2019,Demolición,DEMOLICION,Viviendas,VIVIENDAS,0,,,,
Arico,38005,2012,2012,Rehabilitación,REHABILITACION,Viviendas,VIVIENDAS,5,,,,
Arico,38005,2013,2013,Rehabilitación,REHABILITACION,Viviendas,VIVIENDAS,0,,,,
Arico,38005,2014,2014,Rehabilitación,REHABILITACION,Viviendas,VIVIENDAS,2,,,,
Arico,38005,2015,2015,Rehabilitación,REHABILITACION,Viviendas,VIVIENDAS,0,,,,
Arico,38005,2016,2016,Rehabilitación,REHABILITACION,Viviendas,VIVIENDAS,1,,,,
Arico,38005,2017,2017,Rehabilitación,REHABILITACION,Viviendas,VIVIENDAS,0,,,,
Arico,38005,2018,2018,Rehabilitación,REHABILITACION,Viviendas,VIVIENDAS,0,,,,
Arico,38005,2019,2019,Rehabilitación,REHABILITACION,Viviendas,VIVIENDAS,0,,,,
Arico,38005,2012,2012,Saldo de viviendas,SALDO_VIVIENDAS,Viviendas,VIVIENDAS,7,,,,
Arico,38005,2013,2013,Saldo de viviendas,SALDO_VIVIENDAS,Viviendas,VIVIENDAS,1,,,,
Arico,38005,2014,2014,Saldo de viviendas,SALDO_VIVIENDAS,Viviendas,VIVIENDAS,3,,,,
Arico,38005,2015,2015,Saldo de viviendas,SALDO_VIVIENDAS,Viviendas,VIVIENDAS,5,,,,
Arico,38005,2016,2016,Saldo de viviendas,SALDO_VIVIENDAS,Viviendas,VIVIENDAS,1,,,,
Arico,38005,2017,2017,Saldo de viviendas,SALDO_VIVIENDAS,Viviendas,VIVIENDAS,38,,,,
Arico,38005,2018,2018,Saldo de viviendas,SALDO_VIVIENDAS,Viviendas,VIVIENDAS,4,,,,
Arico,38005,2019,2019,Saldo de viviendas,SALDO_VIVIENDAS,Viviendas,VIVIENDAS,89,,,,
Arico,38005,2012,2012,Obra nueva,OBRA_NUEVA,Viviendas,VIVIENDAS,3,,,,
Arico,38005,2013,2013,Obra nueva,OBRA_NUEVA,Viviendas,VIVIENDAS,1,,,,
Arico,38005,2014,2014,Obra nueva,OBRA_NUEVA,Viviendas,VIVIENDAS,1,,,,
Arico,38005,2015,2015,Obra nueva,OBRA_NUEVA,Viviendas,VIVIENDAS,5,,,,
Arico,38005,2016,2016,Obra nueva,OBRA_NUEVA,Viviendas,VIVIENDAS,0,,,,
Arico,38005,2017,2017,Obra nueva,OBRA_NUEVA,Viviendas,VIVIENDAS,38,,,,
Arico,38005,2018,2018,Obra nueva,OBRA_NUEVA,Viviendas,VIVIENDAS,4,,,,
Arico,38005,2019,2019,Obra nueva,OBRA_NUEVA,Viviendas,VIVIENDAS,89,,,,
Arona,38006,2012,2012,Demolición,DEMOLICION,Viviendas,VIVIENDAS,0,,,,
Arona,38006,2013,2013,Demolición,DEMOLICION,Viviendas,VIVIENDAS,8,,,,
Arona,38006,2014,2014,Demolición,DEMOLICION,Viviendas,VIVIENDAS,0,,,,
Arona,38006,2015,2015,Demolición,DEMOLICION,Viviendas,VIVIENDAS,6,,,,
Arona,38006,2016,2016,Demolición,DEMOLICION,Viviendas,VIVIENDAS,1,,,,
